object_id,time_inside_marked_area
1,32.45032811164856
2,30.76013493537903
65,23.414660215377808
5,22.667724609375
38,73.64021039009094
69,13.677865505218506
41,10.130551099777222
74,5.30174994468689
75,4.924079895019531
15,25.723211765289307
49,47.50017476081848
22,6.965519905090332
24,24.845797061920166
62,21.35236096382141
